,principal component 1,principal component 2,cuisine,recipeName
1994,0.858179107891981,-0.23723347606114473,irish,Irish Meat Loaf
1995,-0.6437177532816575,-0.5225511779281609,irish,Kiss Me I'm Irish Corned Beef
1996,-0.8408037327847896,-0.13498368088265866,irish,Beef With Guinness (Traditional Irish)
1997,-0.057024063430042626,-0.34328877066012414,irish,Arrington’s Irish Chili
1998,0.4928322520068137,0.699843322649812,irish,Corned Beef and Cabbage
1999,-0.5345474512625102,-0.539681038271881,irish,Irish Pork Ciste (Pork & Apple Casserole Pie)
2000,0.21355533549962977,0.6572861482903996,irish,Irish Potatoes Stuffed With Corned Beef
2001,-0.5065115787674729,0.5465372192123592,irish,Mustard-glazed Corned Beef with Baby Vegetables in Golden Ale Broth
2002,-0.8408037327847896,-0.13498368088265872,irish,Steak and Kidney Pie with Bacon and Mushrooms
2003,-0.6437177532816574,-0.5225511779281609,irish,Shepherd's Pie
2004,-0.6437177532816575,-0.5225511779281609,irish,Chocolate Stout Irish Stew
2005,0.37689216936448366,-0.829254649287385,irish,Cottage Pie
2006,-0.7652289066250685,0.26779227023374735,irish,Raleys Irish Corned Beef Stew
2007,-0.7709664240413988,-0.35594584123405165,irish,Gaelic Boxty
2008,-0.8408037327847895,-0.1349836808826587,irish,"Shelburne Country Inn Oyster, Beef, and Guinness Pie"
2009,0.798827569498421,0.14019595695377876,irish,St. Kim's Irish Pasta
2010,-0.5345474512625102,-0.539681038271881,irish,Emerald Isle Stew
2011,-0.8295234020639611,0.0886012763086859,irish,Slow Cooker Corned Beef and Cabbage
2012,-0.20431405537885444,-0.6611271862596081,irish,Irish Lamb Stew
2013,-0.7709664240413985,-0.35594584123405143,irish,Shepherd's Pie 2
2014,-0.6446058201073062,-0.2355668484233166,irish,Updated Irish Stew
2015,-0.8408037327847896,-0.13498368088265855,irish,Crock Pot Corned Beef and Cabbage
2016,-0.35311258624482295,-0.008316062814567388,irish,Mustard & Beer Corned Beef
2017,-0.6463856384132669,0.10617161993140808,irish,Vegan Irish Stew
2018,-0.7806387175507968,0.3127196172190955,irish,Irish Lamb Stew
2019,-0.4108795001701953,0.3296121523086511,irish,Guinness Bangers and Mash
2020,-0.4868339962781735,0.25274202034496074,irish,Irish Stew
2021,-0.8295234020639609,0.08860127630868583,irish,New Orleans’ Irish Stew
2022,-0.829523402063961,0.08860127630868599,irish,Irish Stew
2023,-0.5680866606614206,0.5015139536214034,irish,Perfect Cottage Pie
2024,-0.5680866606614206,0.5015139536214035,irish,Shepherds Pie
2025,-0.6437177532816577,-0.5225511779281609,irish,Irish Beef Stew
2026,-0.8408037327847894,-0.13498368088265872,irish,Irish Beef Stew
2027,-0.5680866606614206,0.5015139536214035,irish,Lancashire Hotpot
2028,-0.5680866606614203,0.5015139536214034,irish,Irish Stew
2029,-0.8295234020639615,0.08860127630868585,irish,Corned Beef Pie Recipe - An Old Favourite
2030,-0.2888308263571978,-0.8540510622893561,irish,Braised Beef in Irish Stout
2031,-0.6437177532816575,-0.5225511779281609,irish,Beef Cobbler With Cheddar And Rosemary Scones
2032,-0.5744977846274562,-0.4693667126840104,irish,Shepherds (Cottage) Pie
2033,-0.7709664240413989,-0.3559458412340516,irish,Nigel Slater's Lancashire hotpot
2034,-0.8295234020639611,0.08860127630868599,irish,Treacle-cured beef with Yorkshire puddings and roast potatoes
2035,-0.5680866606614204,0.5015139536214034,irish,Easy Lancashire hotpot
2036,0.3144615714588489,0.46799214000233746,irish,Corned Beef Hash With Poached Eggs
2037,-0.8408037327847894,-0.1349836808826587,irish,Slow cooker Irish stew
2038,-0.8295234020639609,0.088601276308686,irish,Bangers And Mash
2039,-0.5680866606614206,0.5015139536214035,irish,Easy Lancashire hotpot
2040,-0.8467793117236926,0.07319001526005671,irish,French Style Irish Beef Salad by Bord Bia
2041,-0.6437177532816575,-0.5225511779281609,irish,Beef Cobbler With Rosemary & Cheese Scones
2042,-0.14375087926534938,-0.7883654299819343,irish,Beef Wellington with tarragon sauce
2043,-0.5538872203944225,0.6166362775254173,irish,Bullshot Beef Pie With Cauliflower Cheese Mash
2044,-0.1475643350945954,-0.8340194875606235,irish,Beef Wellington with wild mushroom Madeira sauce
2045,0.8428230061957175,0.19463178741977236,irish,"Roast beef and Yorkshire pudding, roast potatoes and creamed horseradish"
2046,-0.8023103306069485,0.38442540007344195,irish,Maggie’s Cottage Pie
2047,-0.8023103306069485,0.3844254000734419,irish,"Fillet Of Beef Wellington With Parsley Root Purée Mini Fondants, Sautéed Kale And Rosemary Jus"
2048,-0.770966424041399,-0.35594584123405165,irish,Irish Stew
2049,0.9075650690431415,-0.11975359847900102,moroccan,Moroccan Kefta Kebab
2050,-0.7317855438571871,0.5619584860555411,moroccan,Spicy Moroccan Rice with Tomatoes and Peppers
