,recipeName,cuisine,piquant,meaty,bitter,sweet,sour,salty
2177,One Pot Moroccan Chicken + Chickpeas with Pistachio Couscous and Goat Cheese.,moroccan,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666
2178,Moroccan Stuffed Pork Chops,moroccan,0.0,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.5
2179,Moroccan Beef and Lamb Meatballs,moroccan,0.3333333333333333,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.8333333333333334
2180,Moroccan Chicken,moroccan,0.0,0.8333333333333334,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666
2181,Nigella Lawson's Slow-Cooker Moroccan Chicken Stew,moroccan,0.0,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333
2182,Moroccan Turkey Meatballs,moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666
2183,Moroccan Lamb Kebabs with Pistachio Couscous,moroccan,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.6666666666666666
2184,Moroccan Chicken with Lemons and Olives,moroccan,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666
2185,Spicy Chicken with Moroccan Cous Cous,moroccan,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333
2186,Husband Friendly Healthy Moroccan Stew,moroccan,0.3333333333333333,0.5,0.5,0.16666666666666666,0.5,0.6666666666666666
2187,Moroccan Smothered Chicken and Barley,moroccan,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666
2188,Slow Cooked Moroccan Chicken with Mission Figs,moroccan,0.0,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333
2189,Tan-Tan Moroccan Spiced Chicken with Preserved Lemon & Dates,moroccan,0.0,0.5,0.16666666666666666,0.5,0.5,0.16666666666666666
2190,Moroccan Chicken with Lemon and Olives,moroccan,0.5,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.8333333333333334
2191,Moroccan Harissa Grilled Chicken Legs,moroccan,0.8333333333333334,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.8333333333333334
2192,Grilled Moroccan-Style Chicken,moroccan,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666
2193,Moroccan-Style Beef Kebabs,moroccan,0.0,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.8333333333333334
2194,Seared Salmon with Moroccan Spice Crust,moroccan,0.16666666666666666,0.8333333333333334,0.8333333333333334,0.0,0.16666666666666666,0.3333333333333333
2195,Lamb Chops with Moroccan Barbecue Sauce,moroccan,0.0,0.8333333333333334,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333
2196,One Pot Sweet Potato and Chickpea Moroccan Style Stew,moroccan,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666
2197,Vegetarian Tagine,moroccan,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.5,0.5
2198,Moroccan Lemon Chicken,moroccan,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.8333333333333334
2199,Moroccan Roasted Cauliflower Steaks,moroccan,0.0,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666
2200,Moroccan Butterflied Roast Chicken,moroccan,0.3333333333333333,0.6666666666666666,0.5,0.16666666666666666,0.8333333333333334,0.8333333333333334
2201,Low Carb Moroccan Meatballs,moroccan,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.5,0.8333333333333334
2202,Spring Vegetable Chicken Tagine,moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666
2203,Moroccan Roasted Chicken,moroccan,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.0,0.5
2204,Moroccan Ratatouille,moroccan,0.0,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.16666666666666666
2205,Moroccan Lamb Meatballs,moroccan,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.8333333333333334
2206,Moroccan Lamb With Warm Carrot Salad,moroccan,0.0,0.16666666666666666,0.5,0.16666666666666666,0.6666666666666666,0.5
2207,Moroccan Chicken with Chickpeas and Dried Apricots,moroccan,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2208,Moroccan Chicken Hotpot,moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666
2209,Slow Cooker Moroccan Eggplant,moroccan,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666
2210,Moroccan-Spiced Lamb Meatloaf,moroccan,0.5,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.8333333333333334
2211,Lamb Tagine with Prunes and Almonds,moroccan,0.0,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666
2212,Moroccan Chickpea and Sweet Potato Stew,moroccan,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333
2213,Apple-Stuffed Pork Loin with Moroccan Spices,moroccan,0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666
2214,Moroccan Chicken With Chickpeas And Olives,moroccan,0.0,0.5,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666
2215,Moroccan Chicken Stew,moroccan,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2216,Moroccan Lamb Meatballs in Tomato Sauce #SundaySupper,moroccan,0.0,0.5,0.6666666666666666,0.16666666666666666,0.5,0.6666666666666666
2217,Moroccan Shepherd’s Pie,moroccan,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.0,0.16666666666666666,0.6666666666666666
2218,Moroccan-Style Mini Meatballs in Tomato Sauce with Eggs and Flatbread,moroccan,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666
2219,Moroccan Chicken and Rice,moroccan,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2220,"Moroccan Lamb Chili with Sweet Potatoes, Chickpeas and Kale",moroccan,0.5,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.8333333333333334
2221,Crock-Pot Lamb Tagine,moroccan,0.8333333333333334,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666
2222,Moroccan Linguini,moroccan,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333
2223,Tangy Paleo Chicken Tagine,moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666
2224,Moroccan Vegetable Tagine,moroccan,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.16666666666666666
2225,Moroccan Lamb Shanks,moroccan,0.0,0.8333333333333334,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333
2226,Lamb Tagine,moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.6666666666666666
2227,Moroccan Lamb or Beef with Olives and Preserved Lemon,moroccan,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2228,Moroccan Tagine,moroccan,0.0,0.6666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666
2229,Slow Cooker Moroccan Chickpea Stew,moroccan,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.6666666666666666,0.6666666666666666
2230,Braised Moroccan Chicken with Apricots and Lemon,moroccan,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2231,Sheet Pan Moroccan Chicken and Potatoes,moroccan,0.3333333333333333,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666
2232,Moroccan Shrimp With Spinach,moroccan,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.0,0.8333333333333334,0.6666666666666666
2233,Moroccan Chicken,moroccan,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.8333333333333334
2234,Shove-it-in-the-Oven Chicken Tagine With Apricots and Almonds,moroccan,0.0,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666
2235,Moroccan-Spiced Lamb Burgers,moroccan,0.0,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.8333333333333334
2236,Moroccan Zoodles with a Tomato-Harissa Sauce,moroccan,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.3333333333333333
2237,Moroccan Spicy Shrimp,moroccan,0.8333333333333334,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5
2238,Moroccan Harira,moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666
2239,Moroccan Meatballs,moroccan,0.0,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.8333333333333334
2240,Lamb Tagine with Apricots and Almonds,moroccan,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666
2241,Moroccan Apricot Chicken,moroccan,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333
2242,Braised Moroccan Style Chicken,moroccan,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666
2243,Apricot Lamb Tagine,moroccan,0.6666666666666666,0.16666666666666666,0.6666666666666666,0.5,0.3333333333333333,0.6666666666666666
2244,"Baked Chicken with Artichokes, Cinnamon, and Preserved Lemons",moroccan,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666
2245,Moroccan Lamb Couscous,moroccan,0.16666666666666666,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333
2246,Apricot Chicken Tagine with Ginger & Mint,moroccan,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333
2247,Sweet Potato and Chickpea Tagine,moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666
2248,Moroccan Lamb Tagine With Pomegranate and Cherries,moroccan,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333
2249,Moroccan Chicken Skewers,moroccan,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.8333333333333334
2250,Moroccan Lamb Dinner,moroccan,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666
2251,Moroccan Goat Curry (Tagine Makfoul),moroccan,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2252,"Moroccan Chicken with Eggplant, Tomatoes, and Almonds",moroccan,0.0,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666
2253,Moroccan Tangia Marrakchia,moroccan,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333
2254,Moroccan Marinated Grilled Chicken Flatbread Burgers with Red Pepper Hummus,moroccan,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.8333333333333334
2255,Slow Cooker Moroccan Vegetable Tagine,moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333
2256,"Chicken Tagine with Preserved Lemon, Olives and Thyme",moroccan,0.6666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.8333333333333334,0.8333333333333334
2257,Moroccan Style Lamb Meatballs in Tomato Sauce,moroccan,0.0,0.5,0.5,0.16666666666666666,0.5,0.3333333333333333
2258,Paleo Moroccan Spaghetti Meatballs,moroccan,0.6666666666666666,0.5,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.8333333333333334
2259,Moroccan Stew,moroccan,0.0,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.16666666666666666
2260,Spicy Vegan Chickpea Moroccan Couscous,moroccan,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666,0.5,0.6666666666666666
2261,Moroccan Sweet Potato & Lentil Stew with Kale,moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666
2262,Shrimp Harissa Tagine,moroccan,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333
2263,Moroccan Lamb Meatloaf With Spicy Tomato Dipping Sauce,moroccan,0.6666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.6666666666666666
2264,Moroccan Chicken Tagine,moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666
2265,Slow Cooker Moroccan Lamb Stew,moroccan,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2266,Cauliflower And Potato Tagine,moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666
2267,Early Autumn Moroccan Stew,moroccan,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666
2268,Cedar Plank Salmon with Moroccan Spice Rub,moroccan,0.6666666666666666,0.8333333333333334,0.8333333333333334,0.5,0.6666666666666666,0.16666666666666666
2269,Moroccan Pad Thai,moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666
2270,Moroccan Beef Kabob,moroccan,0.6666666666666666,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.8333333333333334
2271,Paleo Beef Tagine with Squash and Cauliflower Rice,moroccan,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.5,0.3333333333333333
2272,Moroccan Chickpea Tomato Stew,moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666
2273,Crispy Moroccan Lamb Pastilla,moroccan,0.5,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.5
2274,Chicken Tagine,moroccan,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333
2275,Magical Moroccan Tagine,moroccan,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.8333333333333334,0.16666666666666666
2276,Moroccan-Style Pork with Apple Noodles,moroccan,0.16666666666666666,0.16666666666666666,0.5,0.5,0.16666666666666666,0.3333333333333333
2277,Moroccan Lamb Stew with Noodles,moroccan,0.0,0.6666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666
2278,Moroccan Preserved Lemon Chicken Tagine,moroccan,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333
2279,My Favorite Moroccan Chicken Tagine,moroccan,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.6666666666666666,0.8333333333333334
2280,Sheet Pan Moroccan Spiced Chicken,moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.5
2281,Moroccan Grilled Lamb Chops,moroccan,0.3333333333333333,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666
2282,Moroccan Olive Chicken,moroccan,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.6666666666666666,0.8333333333333334
2283,Moroccan Spiced Chicken Enchiladas with Harissa Red Sauce,moroccan,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.8333333333333334
2284,Moroccan Lentil Stew,moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333
2285,Moroccan Rice And Meat Balls,moroccan,0.3333333333333333,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2286,Moroccan Chicken and Chickpea Stew,moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2287,MOROCCAN SWEET POTATO & LENTIL STEW,moroccan,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.3333333333333333,0.6666666666666666
2288,Djej Mechoui (Grilled Chicken with Moroccan Spices),moroccan,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.0,0.16666666666666666,0.3333333333333333
2289,"Crockpot Moroccan Chicken with Chickpeas, Dates and Raisins",moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.6666666666666666,0.5
2290,Spicy Moroccan Rice with Chicken & Apricots,moroccan,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333
2291,Moroccan Lamb and Apricot Stew,moroccan,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666
2292,Moroccan Shrimp,moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.16666666666666666
2293,Slow Cooked Moroccan Chicken,moroccan,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2294,Moroccan Chicken Pot Pie,moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.8333333333333334
2295,Moroccan Chicken Stew with Honey & Apricots,moroccan,0.16666666666666666,0.5,0.16666666666666666,0.5,0.6666666666666666,0.16666666666666666
2296,Moroccan Carrot Ribbons and Black Lentils,moroccan,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.5,0.5,0.16666666666666666
2297,Moroccan Lamb Shanks with Pomegranate,moroccan,0.16666666666666666,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.3333333333333333
2298,Moroccan Chicken Stew,moroccan,0.0,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.16666666666666666
2299,Moroccan Turkey Meatballs,moroccan,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2300,Moroccan Style Chicken,moroccan,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2301,Moroccan Chicken,moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666
2302,Moroccan-Style Lamb Stew,moroccan,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2303,Lamb and Chickpea Tagine,moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666
2304,Easy Moroccan Chicken,moroccan,0.3333333333333333,0.5,0.5,0.3333333333333333,0.6666666666666666,0.3333333333333333
2305,Moroccan Meatballs,moroccan,0.3333333333333333,0.5,0.5,0.16666666666666666,0.5,0.6666666666666666
2306,Moroccan Chicken,moroccan,0.0,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333
2307,Moroccan Sausage Paella,moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.3333333333333333
2308,Moroccan Chicken,moroccan,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.8333333333333334
2309,One Pot Moroccan Chicken Rice and Potatoes,moroccan,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666
2310,Vegetarian Butternut Squash Tagine,moroccan,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.5
2311,Moroccan Chickpea & Sweet Potato Stew,moroccan,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666
2312,Moroccan Style Salmon with Olives and Preserved Lemon,moroccan,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666
2313,Moroccan-Spiced Pork Tenderloin With Carrot Salad CBC Best Recipes Ever,moroccan,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.3333333333333333,0.16666666666666666
2314,One Pot Moroccan Couscous In Just 25 Minutes,moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666
2315,Slow Cooker Moroccan Vegetarian Stew,moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.8333333333333334,0.16666666666666666
2316,Grilled Fish with Moroccan Chermoula Sauce and Zucchini Couscous,moroccan,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666
2317,"Grilled Lamb Chops with Charmoula (Low Carb, Gluten Free & Whole 30)",moroccan,0.16666666666666666,0.8333333333333334,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333
2318,Slow Cooker Moroccan Chicken,moroccan,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333
2319,Moroccan Spiced Chicken Enchiladas with Harissa Red Sauce,moroccan,0.8333333333333334,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.8333333333333334
2320,Moroccan Kefta Kebabs,moroccan,0.6666666666666666,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2321,Crock Pot Vegan Moroccan Stew,moroccan,0.5,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666
2322,Moroccan Skillet Chicken with Green Beans,moroccan,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666
2323,Roast Leg of Lamb with Moroccan Spice Rub,moroccan,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.0,0.3333333333333333,0.16666666666666666
2324,Moroccan Chili for Two,moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.16666666666666666
2325,Moroccan Welsh lamb skewers,moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333
2326,Moroccan Chicken Brochettes with Chermoula Sauce,moroccan,0.5,0.8333333333333334,0.5,0.16666666666666666,0.5,0.6666666666666666
2327,Prawn Tagine,moroccan,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.16666666666666666
2328,Spicy Vegetable Tagine with Couscous,moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666
2329,Moroccan-Style Stuffed Peppers for Two,moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334,0.3333333333333333
2330,Moroccan Lemon and Cardamom Meatballs,moroccan,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.8333333333333334
2331,Traditional Moroccan Chicken Tagine,moroccan,0.0,0.5,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333
2332,Moroccan Chicken with Preserved Lemon and Olives (Djej Makalli),moroccan,0.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.5,0.8333333333333334
2333,Moroccan Butternut Chicken Curry with Pomegranate,moroccan,0.16666666666666666,0.5,0.3333333333333333,0.5,0.5,0.16666666666666666
2334,Kefta Tagine a.k.a Moroccan Meatballs,moroccan,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.16666666666666666
2335,Grilled Moroccan Flank Steak,moroccan,0.16666666666666666,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333
2336,"Butternut Squash, Chickpea & Lentil Moroccan Stew",moroccan,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.6666666666666666,0.3333333333333333
2337,Moroccan Chicken,moroccan,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333
2338,Lemon Roasted Chicken With Moroccan Couscous,moroccan,0.0,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.5,0.5
2339,Moroccan Chickpea Stew,moroccan,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.6666666666666666
2340,Apricot and Lamb Tagine,moroccan,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333
2341,Moroccan Lemon and Cardamom Meatballs,moroccan,0.3333333333333333,0.8333333333333334,0.8333333333333334,0.16666666666666666,0.8333333333333334,0.8333333333333334
2342,Moroccan Chili for Two,moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.6666666666666666,0.16666666666666666
2343,Moroccan Turkey and Chickpea Skillet,moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666
2344,Moroccan Meat Cigars,moroccan,0.16666666666666666,0.3333333333333333,0.5,0.0,0.16666666666666666,0.6666666666666666
2345,Moroccan Lamb Tagine,moroccan,0.0,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666
2346,Grilled Chicken Moroccan Style,moroccan,0.3333333333333333,0.8333333333333334,0.5,0.16666666666666666,0.16666666666666666,0.5
2347,Moroccan Salmon Patties,moroccan,0.5,0.3333333333333333,0.8333333333333334,0.16666666666666666,0.3333333333333333,0.16666666666666666
2348,Slow Cooker Chicken Tagine with Apricots and Chickpeas,moroccan,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333
2349,Grilled Beef Skewers with Moroccan Spices,moroccan,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.6666666666666666
2350,Moroccan Turkey Meatballs,moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.6666666666666666
2351,Eggplant and Golden Squash Tagine with Chickpeas and Raisins,moroccan,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,0.6666666666666666,0.3333333333333333
2352,Tagine of Chicken and Chickpeas,moroccan,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666
2353,"Chicken Stewed with Tomatoes, Cinnamon, and Preserved Lemon",moroccan,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.16666666666666666
2354,Moroccan Fish Balls,moroccan,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.8333333333333334,0.6666666666666666
2355,Moroccan Chicken Skewers with Herb Sauce,moroccan,0.0,0.8333333333333334,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.8333333333333334
2356,Slow Cooker Moroccan Chicken Thighs,moroccan,0.16666666666666666,0.8333333333333334,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.6666666666666666
